A1,B1,C1,C3,D1,E1,F,G,H,I,D2,E2,A2,B2,C2,Target
1,0,0,0,0,0,37.9,2.88,0,9.99,0.0,0.0,1.0,0.0,0.0,0
1,0,0,0,0,0,46.96,11.17,1,1.19,0.0,0.0,8.43,0.0,0.0,0
1,0,0,0,0,0,36.77,0.9,0,1.15,0.0,0.0,8.73,0.0,0.0,0
3,0,0,0,0,0,37.67,1.21,0,6.29,0.0,0.0,4.77,0.0,0.0,0
1,0,0,0,0,0,32.67,6.93,1,1.0,0.0,0.0,9.99,0.0,0.0,0
2,0,0,0,0,0,47.91,3.61,0,6.14,0.0,0.0,3.26,0.0,0.0,0
1,0,0,0,0,0,37.43,3.66,0,1.32,0.0,0.0,7.55,0.0,0.0,0
2,0,0,0,0,0,41.88,2.13,0,1.39,0.0,0.0,14.44,0.0,0.0,0
3,0,0,0,0,0,41.95,4.82,0,45.08,0.0,0.0,0.67,0.0,0.0,0
1,0,0,0,0,0,65.19,12.65,1,38.71,0.0,0.0,0.26,0.0,0.0,0
1,0,0,0,0,0,60.78,16.49,1,4.52,0.0,0.0,2.21,0.0,0.0,0
196,0,0,0,0,0,36.72,0.85,0,203.8,0.0,0.0,9.62,0.0,0.0,0
3,0,0,0,0,0,33.12,2.75,0,1.24,0.0,0.0,24.17,0.0,0.0,0
1,0,0,0,0,0,37.73,7.46,1,2.17,0.0,0.0,4.61,0.0,0.0,0
6,0,0,0,0,0,42.39,0.29,0,8.0,0.0,0.0,7.5,0.0,0.0,0
113,0,0,0,0,0,39.66,1.97,0,170.07,0.0,0.0,6.64,0.0,0.0,0
11,0,0,0,0,0,40.09,0.68,0,21.49,0.0,0.0,5.12,0.0,0.0,0
231,0,0,0,0,0,50.88,10.01,1,236.17,0.0,0.0,9.78,0.0,0.0,0
13,0,0,0,0,0,46.71,10.03,1,7.18,0.0,0.0,18.1,0.0,0.0,0
3,0,0,0,0,0,39.45,1.33,0,6.99,0.0,0.0,4.29,0.0,0.0,0
1,0,0,0,0,0,32.01,3.86,0,0.4,0.0,0.0,24.81,0.0,0.0,0
1,0,0,0,0,0,33.57,2.22,0,1.25,0.0,0.0,7.99,0.0,0.0,0
3,0,0,0,0,0,31.38,12.91,1,10.24,0.0,0.0,2.93,0.0,0.0,0
1,0,0,0,0,0,56.03,11.74,0,7.42,0.0,0.0,1.35,0.0,0.0,0
2,0,0,0,0,0,43.72,4.12,0,0.55,0.0,0.0,36.43,0.0,0.0,0
43,0,0,0,0,0,49.79,6.9,0,93.02,0.0,0.0,4.62,0.0,0.0,0
1,0,0,0,0,0,37.38,1.25,0,2.8,0.0,0.0,3.57,0.0,0.0,0
1,0,0,0,0,0,25.09,22.97,1,5.06,0.0,0.0,1.98,0.0,0.0,0
1,0,0,0,0,0,30.08,2.12,0,94.95,0.0,0.0,0.11,0.0,0.0,0
52,0,0,0,0,0,36.56,0.69,0,53.78,0.0,0.0,9.67,0.0,0.0,0
0,0,1,1,0,0,50.5,8.87,0,1.59,0.0,0.0,0.0,0.0,629.72,0
1,0,0,0,0,0,35.46,0.41,0,0.85,0.0,0.0,11.82,0.0,0.0,0
3,0,0,0,0,0,33.41,6.19,0,1.38,0.0,0.0,21.79,0.0,0.0,0
12,0,0,0,0,0,48.08,6.44,0,15.61,0.0,0.0,7.69,0.0,0.0,0
3,0,0,0,0,0,35.96,4.82,0,8.99,0.0,0.0,3.34,0.0,0.0,0
53945,12,5,3,116,26,43.35,0.46,0,85311.03,0.01,0.0,6.32,0.14,0.06,0
1,0,0,0,0,0,34.86,0.94,0,1.01,0.0,0.0,9.93,0.0,0.0,0
1,0,0,0,0,0,41.3,0.89,0,34.6,0.0,0.0,0.29,0.0,0.0,0
2,0,0,0,0,0,31.52,10.12,0,2.16,0.0,0.0,9.24,0.0,0.0,0
1,0,0,0,0,0,66.15,26.55,1,0.77,0.0,0.0,13.02,0.0,0.0,0
11,0,0,0,0,0,43.17,1.53,0,18.43,0.0,0.0,5.97,0.0,0.0,0
2953,0,0,0,0,0,39.87,7.84,0,1846.9,0.0,0.0,15.99,0.0,0.0,0
2592,0,0,0,0,0,40.43,0.43,0,3016.68,0.0,0.0,8.59,0.0,0.0,0
2,0,0,0,0,0,58.07,10.36,0,1.33,0.0,0.0,15.08,0.0,0.0,0
7,0,0,0,0,0,37.79,1.44,0,14.33,0.0,0.0,4.89,0.0,0.0,0
3,0,0,0,0,0,22.48,21.81,1,15.36,0.0,0.0,1.95,0.0,0.0,0
2,0,0,0,0,0,39.55,4.14,0,7.95,0.0,0.0,2.52,0.0,0.0,0
22,0,0,0,0,0,54.4,9.73,1,61.0,0.0,0.0,3.61,0.0,0.0,0
4230,37,0,0,0,25,44.72,1.42,0,16036.33,0.0,0.02,2.64,2.31,0.0,0
46,0,0,0,0,0,48.32,7.54,1,43.81,0.0,0.0,10.5,0.0,0.0,0
76,0,0,0,0,0,45.92,1.15,0,100.0,0.0,0.0,7.6,0.0,0.0,0
2,0,0,0,0,0,36.85,0.72,0,5.34,0.0,0.0,3.74,0.0,0.0,0
33,0,0,0,0,0,47.38,4.75,0,51.63,0.0,0.0,6.39,0.0,0.0,0
19,0,0,0,0,2,47.62,0.56,0,39.14,0.0,0.51,4.85,0.0,0.0,0
21,0,0,0,0,0,41.4,2.89,0,28.76,0.0,0.0,7.3,0.0,0.0,0
1,0,0,0,0,0,35.22,0.91,0,58.32,0.0,0.0,0.17,0.0,0.0,0
0,0,0,0,0,2,40.44,1.2,0,1.22,0.0,16.34,0.0,0.0,0.0,0
2,0,0,0,0,0,52.79,2.99,0,27.65,0.0,0.0,0.72,0.0,0.0,0
1199,3,3,1,29,77,38.77,1.32,0,1481.3,0.2,0.52,8.09,2.03,2.03,0
7,0,0,0,0,0,44.4,2.67,1,40.0,0.0,0.0,1.75,0.0,0.0,0
35830,18,3,3,58,20,43.1,0.21,0,52474.31,0.01,0.0,6.83,0.34,0.06,0
40,0,0,0,0,0,45.44,1.62,0,60.0,0.0,0.0,6.67,0.0,0.0,0
3,0,0,0,0,0,48.98,4.68,0,16.07,0.0,0.0,1.87,0.0,0.0,0
85,0,0,0,0,0,33.97,0.16,0,128.83,0.0,0.0,6.6,0.0,0.0,0
32,0,0,0,0,0,44.71,1.81,0,57.23,0.0,0.0,5.59,0.0,0.0,0
4,0,0,0,0,0,59.0,17.21,1,152.19,0.0,0.0,0.26,0.0,0.0,0
2,0,9,1,0,0,33.73,5.46,0,23.5,0.0,0.0,0.85,0.0,382.9,0
2,0,0,0,0,0,40.83,4.96,0,1.13,0.0,0.0,17.64,0.0,0.0,0
2,0,0,0,0,0,55.0,15.4,1,2.82,0.0,0.0,7.09,0.0,0.0,0
4,0,0,0,0,0,38.91,1.87,0,26.05,0.0,0.0,1.54,0.0,0.0,0
2,0,0,0,0,0,25.25,19.04,1,5.69,0.0,0.0,3.51,0.0,0.0,0
1,0,0,0,0,0,33.67,2.13,0,1.18,0.0,0.0,8.46,0.0,0.0,0
1775,0,0,0,1,1,36.36,3.24,0,2039.11,0.0,0.0,8.7,0.0,0.0,0
52085,37,4,4,488,1083,46.63,1.96,0,185808.92,0.03,0.06,2.8,0.2,0.02,0
1,0,0,0,0,0,46.95,1.48,0,0.33,0.0,0.0,30.49,0.0,0.0,0
91,0,0,0,25,0,34.19,1.68,0,68.81,3.63,0.0,13.22,0.0,0.0,0
1,0,0,0,0,0,39.44,0.16,0,1.24,0.0,0.0,8.06,0.0,0.0,0
5,0,0,0,0,0,38.52,2.26,0,19.99,0.0,0.0,2.5,0.0,0.0,0
4,0,0,0,0,0,37.75,2.0,0,9.24,0.0,0.0,4.33,0.0,0.0,0
1,0,0,0,0,0,35.42,0.71,0,15.27,0.0,0.0,0.65,0.0,0.0,0
4,0,0,0,0,0,60.22,19.44,1,14.03,0.0,0.0,2.85,0.0,0.0,0
37,0,0,0,0,0,42.37,4.94,0,90.49,0.0,0.0,4.09,0.0,0.0,0
7,0,0,0,0,0,37.2,3.58,0,24.96,0.0,0.0,2.8,0.0,0.0,0
1,0,0,0,0,0,34.55,1.25,0,1.04,0.0,0.0,9.6,0.0,0.0,0
3,0,0,0,0,0,42.77,5.3,0,29.3,0.0,0.0,1.02,0.0,0.0,0
4,0,0,0,0,0,38.05,2.73,0,10.98,0.0,0.0,3.64,0.0,0.0,0
2,0,0,0,0,0,35.46,0.41,0,0.97,0.0,0.0,20.62,0.0,0.0,0
2,0,0,0,0,0,27.84,19.87,1,3.64,0.0,0.0,5.5,0.0,0.0,0
7,0,0,0,0,0,39.05,1.73,0,12.99,0.0,0.0,5.39,0.0,0.0,0
6,0,0,0,0,0,28.87,7.47,1,5.41,0.0,0.0,11.08,0.0,0.0,0
87,0,0,0,0,0,35.15,1.19,0,137.65,0.0,0.0,6.32,0.0,0.0,0
1,0,0,0,0,0,40.7,0.95,0,115.14,0.0,0.0,0.09,0.0,0.0,0
1,0,0,0,0,0,34.9,0.9,0,1.3,0.0,0.0,7.69,0.0,0.0,0
35,0,0,0,0,0,46.22,0.85,0,30.15,0.0,0.0,11.61,0.0,0.0,0
4,0,0,0,0,0,45.67,4.9,0,9.99,0.0,0.0,4.0,0.0,0.0,0
4,0,0,0,0,0,32.03,1.75,0,7.19,0.0,0.0,5.56,0.0,0.0,0
28,0,0,0,0,0,47.57,11.44,1,23.63,0.0,0.0,11.85,0.0,0.0,0
7,0,0,0,0,0,37.27,5.37,0,26.15,0.0,0.0,2.68,0.0,0.0,0
18,0,0,0,0,0,37.13,0.45,0,22.22,0.0,0.0,8.1,0.0,0.0,0
10,0,0,0,0,0,32.55,4.8,0,8.0,0.0,0.0,12.5,0.0,0.0,0
92,0,0,0,0,0,38.9,1.96,0,108.64,0.0,0.0,8.47,0.0,0.0,0
20,0,0,0,0,0,40.08,2.54,1,24.45,0.0,0.0,8.18,0.0,0.0,0
1,0,0,0,0,0,34.58,1.21,0,7.71,0.0,0.0,1.3,0.0,0.0,0
16,0,0,0,0,0,40.95,1.69,0,69.5,0.0,0.0,2.3,0.0,0.0,0
2,0,0,0,0,0,34.75,7.06,1,89.11,0.0,0.0,0.22,0.0,0.0,0
1,0,1,1,0,0,44.72,3.71,0,1.11,0.0,0.0,9.03,0.0,903.34,0
1,0,0,0,0,0,35.26,0.87,0,8.14,0.0,0.0,1.23,0.0,0.0,0
51,0,0,0,0,0,46.34,0.72,0,60.0,0.0,0.0,8.5,0.0,0.0,0
11,0,0,0,0,0,47.67,11.54,1,24.06,0.0,0.0,4.57,0.0,0.0,0
1,0,0,0,0,0,38.25,1.35,0,1.14,0.0,0.0,8.77,0.0,0.0,0
1,0,0,0,0,0,36.13,4.73,0,3.11,0.0,0.0,3.22,0.0,0.0,0
2,0,0,0,0,0,37.47,4.16,0,1.36,0.0,0.0,14.7,0.0,0.0,0
3,0,0,0,0,0,48.56,0.63,0,66.78,0.0,0.0,0.45,0.0,0.0,0
10,0,0,0,0,0,18.77,28.93,1,10.96,0.0,0.0,9.13,0.0,0.0,0
2,0,0,0,0,0,41.82,8.04,1,4.83,0.0,0.0,4.14,0.0,0.0,0
1,0,0,0,0,0,39.67,1.97,0,1.2,0.0,0.0,8.37,0.0,0.0,0
4,0,0,0,0,0,27.63,16.06,1,8.57,0.0,0.0,4.67,0.0,0.0,0
3,0,0,0,0,0,36.28,2.5,0,11.18,0.0,0.0,2.68,0.0,0.0,0
1,0,0,0,0,0,52.49,16.62,1,1.23,0.0,0.0,8.16,0.0,0.0,0
5,0,0,0,0,0,38.74,1.0,0,5.91,0.0,0.0,8.46,0.0,0.0,0
3,0,0,0,0,0,48.02,8.42,1,3.81,0.0,0.0,7.87,0.0,0.0,0
1,0,0,0,0,0,51.57,9.94,0,1.18,0.0,0.0,8.51,0.0,0.0,0
106185,28,30,17,108,75,41.07,1.56,0,182687.76,0.01,0.0,5.81,0.15,0.16,0
3,0,0,0,0,0,28.02,12.76,1,8.52,0.0,0.0,3.52,0.0,0.0,0
11,0,0,0,0,0,38.0,2.13,0,13.14,0.0,0.0,8.37,0.0,0.0,0
114,0,0,0,0,0,52.32,4.26,0,187.74,0.0,0.0,6.07,0.0,0.0,0
2,0,0,0,0,0,32.48,11.82,0,6.5,0.0,0.0,3.08,0.0,0.0,0
1,0,0,0,0,0,36.8,0.93,0,1.21,0.0,0.0,8.25,0.0,0.0,0
1,0,0,0,0,0,30.88,8.72,1,0.82,0.0,0.0,12.25,0.0,0.0,0
9,0,0,0,0,0,36.78,4.09,1,17.73,0.0,0.0,5.08,0.0,0.0,0
1,0,0,0,0,0,41.5,5.37,0,30.02,0.0,0.0,0.33,0.0,0.0,0
1014,0,1,0,2,0,25.33,15.25,1,3552.07,0.01,0.0,2.85,0.0,0.28,0
2,0,0,0,0,0,53.89,5.46,0,0.83,0.0,0.0,23.95,0.0,0.0,0
22,0,0,0,0,0,47.75,0.68,0,38.4,0.0,0.0,5.73,0.0,0.0,0
2,0,0,0,0,0,45.1,3.46,0,1.15,0.0,0.0,17.35,0.0,0.0,0
22,0,0,0,0,0,50.88,3.17,0,13.87,0.0,0.0,15.86,0.0,0.0,0
1443,0,0,0,0,0,37.29,3.57,0,1681.04,0.0,0.0,8.58,0.0,0.0,0
1,0,0,0,0,0,42.7,3.11,0,0.84,0.0,0.0,11.96,0.0,0.0,0
43,0,0,0,0,0,39.38,0.64,0,69.5,0.0,0.0,6.19,0.0,0.0,0
1,0,0,0,0,0,49.12,1.44,0,2.0,0.0,0.0,5.0,0.0,0.0,0
3,0,0,0,0,0,14.14,27.5,1,11.48,0.0,0.0,2.61,0.0,0.0,0
343,1,0,0,0,25,56.95,2.92,0,405.3,0.0,0.62,8.46,2.47,0.0,0
12143,3,0,0,1,6,43.99,3.42,0,32044.9,0.0,0.0,3.79,0.09,0.0,0
3,0,0,0,0,0,36.67,4.11,0,11.99,0.0,0.0,2.5,0.0,0.0,0
23,0,0,0,0,0,37.02,1.12,0,41.34,0.0,0.0,5.56,0.0,0.0,0
13271,16,11,3,175,41,39.95,2.08,0,28732.33,0.06,0.01,4.62,0.56,0.38,0
5025,0,0,0,25,25,40.87,0.01,0,5863.78,0.04,0.04,8.57,0.0,0.0,0
3528,0,0,0,11,3,39.73,7.97,0,2260.74,0.05,0.01,15.61,0.0,0.0,0
1,0,0,0,0,0,19.09,17.04,1,66.26,0.0,0.0,0.15,0.0,0.0,0
1,0,0,0,0,0,35.33,0.81,0,12.08,0.0,0.0,0.83,0.0,0.0,0
472,0,0,0,0,0,39.03,1.83,0,557.24,0.0,0.0,8.47,0.0,0.0,0
2,0,0,0,0,0,39.96,1.08,0,15.55,0.0,0.0,1.29,0.0,0.0,0
1,0,0,0,0,0,38.12,1.48,0,1.98,0.0,0.0,5.06,0.0,0.0,0
2,0,0,0,0,0,32.44,3.46,1,10.0,0.0,0.0,2.0,0.0,0.0,0
1,0,0,0,0,0,31.29,1.02,0,2.15,0.0,0.0,4.64,0.0,0.0,0
1,0,0,0,0,0,29.88,9.72,1,0.73,0.0,0.0,13.64,0.0,0.0,0
2,0,0,0,0,0,46.26,1.96,0,8.48,0.0,0.0,2.36,0.0,0.0,0
11210,13,2,2,129,1283,34.28,0.15,0,24158.81,0.05,0.53,4.64,0.54,0.08,0
542,0,0,0,3,0,45.61,3.58,1,1057.34,0.03,0.0,5.13,0.0,0.0,0
19294,54,1,1,370,1052,43.76,2.33,0,43270.92,0.09,0.24,4.46,1.25,0.02,0
1,0,0,0,0,0,35.44,6.19,0,1.11,0.0,0.0,9.04,0.0,0.0,0
21,0,0,0,0,0,41.13,0.55,0,34.55,0.0,0.0,6.08,0.0,0.0,0
5,0,0,0,0,0,42.59,0.57,0,105.42,0.0,0.0,0.47,0.0,0.0,0
2,0,0,0,0,0,48.92,0.49,0,1.02,0.0,0.0,19.69,0.0,0.0,0
13,0,0,0,0,0,40.47,3.13,0,21.24,0.0,0.0,6.12,0.0,0.0,0
4,0,0,0,0,0,56.39,7.97,1,4.36,0.0,0.0,9.18,0.0,0.0,0
1,0,0,0,0,0,36.79,2.81,0,2.68,0.0,0.0,3.73,0.0,0.0,0
3,0,0,0,0,0,36.64,0.7,0,10.0,0.0,0.0,3.0,0.0,0.0,0
2,0,0,0,0,0,50.26,14.13,1,18.29,0.0,0.0,1.09,0.0,0.0,0
2,0,0,0,0,0,40.36,0.76,0,3.6,0.0,0.0,5.55,0.0,0.0,0
4,0,0,0,0,0,43.2,4.32,1,7.29,0.0,0.0,5.49,0.0,0.0,0
13,0,0,0,0,0,55.65,2.19,0,37.82,0.0,0.0,3.44,0.0,0.0,0
1,0,0,0,0,0,35.31,0.82,0,147.04,0.0,0.0,0.07,0.0,0.0,0
1,0,0,0,0,0,38.3,2.17,0,70.66,0.0,0.0,0.14,0.0,0.0,0
2,0,0,0,0,0,36.98,3.0,0,48.14,0.0,0.0,0.42,0.0,0.0,0
2,0,0,0,0,0,29.45,14.84,1,5.85,0.0,0.0,3.42,0.0,0.0,0
21,0,0,0,0,0,45.68,1.39,0,70.59,0.0,0.0,2.97,0.0,0.0,0
1,0,0,0,0,0,61.72,17.43,1,5.49,0.0,0.0,1.82,0.0,0.0,0
24,0,0,0,0,0,64.99,16.31,1,20.29,0.0,0.0,11.83,0.0,0.0,0
12,0,0,0,0,0,34.72,1.62,0,27.58,0.0,0.0,4.35,0.0,0.0,0
4,0,0,0,0,0,43.17,2.92,0,10.79,0.0,0.0,3.71,0.0,0.0,0
1,0,0,0,0,0,42.91,1.76,0,66.28,0.0,0.0,0.15,0.0,0.0,0
8,0,0,0,0,0,45.17,0.88,0,48.92,0.0,0.0,1.64,0.0,0.0,0
14,0,0,0,0,0,42.05,0.25,0,40.15,0.0,0.0,3.49,0.0,0.0,0
131,0,0,0,0,0,45.86,2.97,0,186.72,0.0,0.0,7.02,0.0,0.0,0
14,0,0,0,0,0,42.79,4.28,1,40.0,0.0,0.0,3.5,0.0,0.0,0
2,0,0,0,0,0,31.51,12.79,1,5.95,0.0,0.0,3.36,0.0,0.0,0
47,0,0,0,0,0,19.61,0.16,0,74.5,0.0,0.0,6.31,0.0,0.0,0
13,0,0,0,0,0,45.61,1.46,0,19.46,0.0,0.0,6.68,0.0,0.0,0
52,0,0,0,0,0,46.73,0.33,0,40.0,0.0,0.0,13.0,0.0,0.0,0
2,0,0,0,0,0,34.89,1.24,0,43.98,0.0,0.0,0.45,0.0,0.0,0
1,0,0,0,0,0,39.23,2.41,0,1.95,0.0,0.0,5.13,0.0,0.0,0
16,0,0,0,0,0,48.16,1.1,0,21.61,0.0,0.0,7.41,0.0,0.0,0
1,0,0,0,0,0,39.46,1.32,0,6.99,0.0,0.0,1.43,0.0,0.0,0
7,0,0,0,0,0,39.24,1.54,0,12.15,0.0,0.0,5.76,0.0,0.0,0
1,0,0,0,0,0,33.22,2.95,0,1.2,0.0,0.0,8.33,0.0,0.0,0
26,0,0,0,0,0,51.76,4.08,0,30.73,0.0,0.0,8.46,0.0,0.0,0
2,0,0,0,0,0,49.19,9.59,1,0.55,0.0,0.0,36.17,0.0,0.0,0
171,0,0,0,0,0,35.51,1.38,0,539.0,0.0,0.0,3.17,0.0,0.0,0
59,0,0,0,0,0,33.21,0.87,0,191.46,0.0,0.0,3.08,0.0,0.0,0
2,0,0,0,0,0,42.0,1.22,0,13.93,0.0,0.0,1.44,0.0,0.0,0
40,0,0,0,0,0,47.24,0.17,0,58.61,0.0,0.0,6.82,0.0,0.0,0
1,0,0,0,0,0,34.88,1.25,0,101.36,0.0,0.0,0.1,0.0,0.0,0
3,0,0,0,0,0,55.17,4.16,1,7.41,0.0,0.0,4.05,0.0,0.0,0
2,0,0,0,0,0,51.33,2.98,0,44.72,0.0,0.0,0.45,0.0,0.0,0
2,0,0,0,0,0,51.14,9.5,0,1.18,0.0,0.0,16.91,0.0,0.0,0
13,0,0,0,0,0,40.55,3.75,0,20.07,0.0,0.0,6.48,0.0,0.0,0
31,0,0,0,0,0,46.64,0.42,0,40.0,0.0,0.0,7.75,0.0,0.0,0
401,0,0,0,0,0,50.51,0.51,0,602.64,0.0,0.0,6.65,0.0,0.0,0
1,0,0,0,0,0,50.92,11.32,1,2.88,0.0,0.0,3.47,0.0,0.0,0
2,0,116,1,0,0,44.38,1.49,0,41.93,0.0,0.0,0.48,0.0,2766.71,0
1,0,0,0,0,0,35.3,0.83,0,17.79,0.0,0.0,0.56,0.0,0.0,0
1,0,0,0,0,0,37.34,4.3,0,1.31,0.0,0.0,7.65,0.0,0.0,0
1,0,0,0,0,0,54.4,6.69,0,1.62,0.0,0.0,6.15,0.0,0.0,0
146,0,0,0,0,0,43.96,1.32,0,250.08,0.0,0.0,5.84,0.0,0.0,0
63,0,0,0,0,0,48.02,0.96,0,66.89,0.0,0.0,9.42,0.0,0.0,0
56,0,0,0,0,0,45.52,1.55,0,67.81,0.0,0.0,8.26,0.0,0.0,0
2,0,0,0,0,0,34.77,6.86,0,1.32,0.0,0.0,15.15,0.0,0.0,0
14993,4,1,0,44,47,45.27,5.81,0,30016.31,0.01,0.02,4.99,0.13,0.03,0
24,1,0,0,0,0,38.04,10.32,1,51.47,0.0,0.0,4.66,19.43,0.0,0
1,0,0,0,0,0,52.29,8.0,0,4.62,0.0,0.0,2.16,0.0,0.0,0
2,0,0,0,0,0,47.82,5.3,0,343.54,0.0,0.0,0.06,0.0,0.0,0
2,0,0,0,0,0,41.44,0.19,0,1.01,0.0,0.0,19.78,0.0,0.0,0
3,0,0,0,0,0,34.74,1.39,0,28.59,0.0,0.0,1.05,0.0,0.0,0
46,0,0,0,0,0,38.29,10.4,1,71.37,0.0,0.0,6.45,0.0,0.0,0
3,0,0,0,0,0,35.49,6.14,0,1.25,0.0,0.0,23.98,0.0,0.0,0
1,0,0,0,0,0,49.11,7.47,0,1.4,0.0,0.0,7.14,0.0,0.0,0
65,0,0,0,0,0,40.22,4.07,0,50.28,0.0,0.0,12.93,0.0,0.0,0
34,0,0,0,0,0,47.39,6.61,1,53.08,0.0,0.0,6.41,0.0,0.0,0
1,0,0,0,0,0,41.34,0.56,0,6.99,0.0,0.0,1.43,0.0,0.0,0
35,0,0,0,0,0,45.93,1.14,0,60.0,0.0,0.0,5.83,0.0,0.0,0
2,0,0,0,0,0,33.39,7.38,1,14.1,0.0,0.0,1.42,0.0,0.0,0
1,0,0,0,0,0,37.27,1.14,0,4.1,0.0,0.0,2.44,0.0,0.0,0
61,0,0,0,0,0,34.3,1.57,0,50.48,0.0,0.0,12.08,0.0,0.0,0
3,0,0,0,0,0,54.27,6.57,0,2.68,0.0,0.0,11.2,0.0,0.0,0
1,0,0,0,0,0,55.25,6.89,0,29.23,0.0,0.0,0.34,0.0,0.0,0
18,0,0,0,0,0,49.4,13.27,1,41.8,0.0,0.0,4.31,0.0,0.0,0
27,0,0,0,0,0,33.33,4.01,0,19.42,0.0,0.0,13.91,0.0,0.0,0
1,0,0,0,0,0,34.23,1.57,0,5.98,0.0,0.0,1.67,0.0,0.0,0
550,0,1,0,3,0,18.41,29.28,1,1963.39,0.02,0.0,2.8,0.0,0.51,0
3,0,0,0,0,0,35.28,4.31,0,1.74,0.0,0.0,17.21,0.0,0.0,0
2,0,0,0,0,0,38.35,3.29,0,1.24,0.0,0.0,16.18,0.0,0.0,0
1,0,0,0,0,0,38.43,1.16,0,0.82,0.0,0.0,12.24,0.0,0.0,0
1,0,0,0,0,0,35.82,4.27,0,0.6,0.0,0.0,16.58,0.0,0.0,0
2,0,0,0,0,0,8.4,33.23,1,10.3,0.0,0.0,1.94,0.0,0.0,0
38,0,0,0,0,0,46.14,0.92,0,40.0,0.0,0.0,9.5,0.0,0.0,0
2,0,0,0,0,0,34.77,1.36,0,35.3,0.0,0.0,0.57,0.0,0.0,0
13,0,0,0,0,0,39.87,1.13,0,20.58,0.0,0.0,6.32,0.0,0.0,0
1,0,0,0,0,0,40.53,0.78,0,30.36,0.0,0.0,0.33,0.0,0.0,0
29,3,6,6,75,75,38.99,7.1,1,134.53,5.58,5.58,2.16,22.3,44.6,1
4638,22,0,0,2,0,45.58,0.56,0,16367.6,0.0,0.0,2.83,1.34,0.0,0
20,0,0,0,0,0,67.96,14.5,1,17.02,0.0,0.0,11.75,0.0,0.0,0
1,0,3,1,0,0,37.77,1.35,0,10.9,0.0,0.0,0.92,0.0,275.18,0
1,0,0,0,0,0,67.17,19.46,1,1.4,0.0,0.0,7.12,0.0,0.0,0
1651,0,0,0,0,0,32.23,3.64,0,1726.76,0.0,0.0,9.56,0.0,0.0,0
35,0,0,0,0,0,46.33,0.74,0,40.0,0.0,0.0,8.75,0.0,0.0,0
1,0,0,0,0,0,35.13,1.0,0,27.36,0.0,0.0,0.37,0.0,0.0,0
1,0,0,0,0,0,18.83,17.3,1,52.26,0.0,0.0,0.19,0.0,0.0,0
1,0,446,5,0,0,45.72,2.83,0,140.56,0.0,0.0,0.07,0.0,3173.11,0
4,0,0,0,0,0,31.95,15.76,1,8.33,0.0,0.0,4.8,0.0,0.0,0
6,0,0,0,0,0,30.7,0.43,0,12.86,0.0,0.0,4.67,0.0,0.0,0
5,0,0,0,0,0,33.81,7.83,0,3.71,0.0,0.0,13.47,0.0,0.0,0
865,1,0,0,0,0,35.56,7.6,1,1452.2,0.0,0.0,5.96,0.69,0.0,0
6,0,0,0,0,0,40.88,0.75,0,3.35,0.0,0.0,17.93,0.0,0.0,0
15,0,0,0,0,0,50.18,2.47,0,23.04,0.0,0.0,6.51,0.0,0.0,0
29,0,0,0,0,0,48.22,0.16,0,77.34,0.0,0.0,3.75,0.0,0.0,0
4,0,0,0,0,0,37.95,6.35,0,6.35,0.0,0.0,6.3,0.0,0.0,0
1,0,0,0,0,0,47.02,2.35,0,33.94,0.0,0.0,0.29,0.0,0.0,0
3,0,0,0,0,0,39.21,3.34,0,2.21,0.0,0.0,13.55,0.0,0.0,0
12,0,0,0,0,0,44.87,2.82,0,26.7,0.0,0.0,4.49,0.0,0.0,0
3,0,0,0,0,0,60.37,16.07,1,12.76,0.0,0.0,2.35,0.0,0.0,0
1,0,0,0,0,0,53.58,5.51,0,2.48,0.0,0.0,4.04,0.0,0.0,0
1,0,0,0,0,0,42.99,1.68,0,35.3,0.0,0.0,0.28,0.0,0.0,0
5,0,0,0,0,0,38.79,2.66,0,83.37,0.0,0.0,0.6,0.0,0.0,0
6,0,0,0,0,0,43.87,4.49,0,44.23,0.0,0.0,1.36,0.0,0.0,0
8,0,0,0,0,0,52.3,15.62,1,6.3,0.0,0.0,12.7,0.0,0.0,0
1,0,0,0,0,0,52.04,7.74,0,3.6,0.0,0.0,2.77,0.0,0.0,0
1,0,0,0,0,0,48.2,4.27,0,56.88,0.0,0.0,0.18,0.0,0.0,0
2,0,0,0,0,0,21.28,23.02,1,5.1,0.0,0.0,3.92,0.0,0.0,0
12,0,0,0,0,0,45.55,3.45,0,20.37,0.0,0.0,5.89,0.0,0.0,0
1,0,0,0,0,0,43.09,2.31,0,3.99,0.0,0.0,2.51,0.0,0.0,0
3,0,0,0,0,0,37.74,3.04,0,16.99,0.0,0.0,1.77,0.0,0.0,0
1,0,0,0,0,0,58.25,9.82,1,0.78,0.0,0.0,12.89,0.0,0.0,0
1,0,0,0,0,0,40.18,0.95,0,143.15,0.0,0.0,0.07,0.0,0.0,0
491,0,0,0,0,0,48.21,1.14,0,720.0,0.0,0.0,6.82,0.0,0.0,0
4,0,0,0,25,0,9.61,18.36,1,573.12,0.44,0.0,0.07,0.0,0.0,0
51,0,0,0,0,0,36.79,10.53,0,100.3,0.0,0.0,5.08,0.0,0.0,0
1,0,0,0,0,0,54.12,0.66,0,54.39,0.0,0.0,0.18,0.0,0.0,0
2,0,0,0,0,0,35.85,3.75,0,3.47,0.0,0.0,5.76,0.0,0.0,0
